0.020985,0,0.055371,0.01181,1.6163e+18,10,99985,-0.00089724,0,0.98706,-0.64208,0.75221,0.24528,0.41032,0.34441
0.020908,0,0.055306,0.01191,1.6422e+18,10,99985,-0.00088796,0,0.98706,-0.64209,0.75197,0.2453,0.41035,0.34435
0.020832,0,0.055241,0.01201,1.6682e+18,10,99984,-0.00087873,0,0.98706,-0.64209,0.75173,0.24533,0.41038,0.34429
0.020756,0,0.055177,0.01211,1.6941e+18,10,99984,-0.00086954,0,0.98706,-0.6421,0.75149,0.24535,0.41042,0.34423
0.02068,0,0.055112,0.01221,1.72e+18,10,99984,-0.00086039,0,0.98706,-0.64211,0.75126,0.24538,0.41046,0.34417
0.020604,0,0.055047,0.01231,1.7457e+18,10,99984,-0.00085128,0,0.98706,-0.64211,0.75102,0.2454,0.41049,0.3441
0.020527,0,0.054982,0.01241,1.7714e+18,10,99984,-0.00084222,0,0.98706,-0.64212,0.75078,0.24543,0.41053,0.34404
0.020451,0,0.054918,0.01251,1.7969e+18,10,99983,-0.0008332,0,0.98707,-0.64213,0.75055,0.24545,0.41056,0.34398
0.020375,0,0.054853,0.01261,1.8221e+18,10,99983,-0.00082423,0,0.98707,-0.64213,0.75031,0.24548,0.4106,0.34392
0.020299,0,0.054788,0.01271,1.8471e+18,10,99983,-0.0008153,0,0.98707,-0.64214,0.75008,0.2455,0.41064,0.34386
0.020223,0,0.054723,0.01281,1.8718e+18,10,99983,-0.00080641,0,0.98707,-0.64215,0.74986,0.24553,0.41067,0.3438
0.020147,0,0.054658,0.01291,1.8962e+18,10,99983,-0.00079756,0,0.98707,-0.64215,0.74963,0.24555,0.41071,0.34374
0.020071,0,0.054594,0.01301,1.9202e+18,10,99982,-0.00078876,0,0.98707,-0.64216,0.74941,0.24557,0.41074,0.34368
0.019994,0,0.054529,0.01311,1.9438e+18,10,99982,-0.00078,0,0.98707,-0.64217,0.74919,0.2456,0.41078,0.34363
0.019918,0,0.054464,0.01321,1.967e+18,10,99982,-0.00077128,0,0.98708,-0.64217,0.74898,0.24562,0.41081,0.34357
0.019842,0,0.054399,0.01331,1.9897e+18,10,99982,-0.00076261,0,0.98708,-0.64218,0.74877,0.24564,0.41085,0.34351
0.019766,0,0.054334,0.01341,2.0119e+18,10,99981,-0.00075398,0,0.98708,-0.64219,0.74856,0.24566,0.41088,0.34346
0.01969,0,0.054269,0.01351,2.0335e+18,10,99981,-0.00074539,0,0.98708,-0.64219,0.74836,0.24568,0.41092,0.3434
0.019614,0,0.054205,0.01361,2.0546e+18,10,99981,-0.00073684,0,0.98708,-0.6422,0.74816,0.2457,0.41095,0.34335
0.019538,0,0.05414,0.01371,2.075e+18,10,99981,-0.00072834,0,0.98708,-0.64221,0.74798,0.24572,0.41098,0.3433
0.019462,0,0.054075,0.01381,2.0948e+18,10,99980,-0.00071988,0,0.98708,-0.64221,0.74779,0.24574,0.41101,0.34325
0.019386,0,0.05401,0.01391,2.1138e+18,10,99980,-0.00071147,0,0.98709,-0.64222,0.74761,0.24576,0.41104,0.3432
0.019309,0,0.053945,0.01401,2.1321e+18,10,99980,-0.0007031,0,0.98709,-0.64223,0.74744,0.24577,0.41107,0.34315
0.019233,0,0.05388,0.01411,2.1496e+18,10,99980,-0.00069477,0,0.98709,-0.64223,0.74728,0.24579,0.4111,0.34311
